timestamp,open_1d,high_1d,low_1d,close_1d,volume_1d,open_4h,high_4h,low_4h,close_4h,volume_4h,open_1h,high_1h,low_1h,close_1h,volume_1h
2025-04-06 11:00:00,,,,,,,,,,,82791.1,82807.7,82625.0,82795.2,33.30593798
2025-04-06 12:00:00,,,,,,82795.2,82917.4,82199.0,82557.1,149.22651638,82795.2,82917.4,82650.0,82651.3,10.7984479
2025-04-06 13:00:00,,,,,,,,,,,82651.4,82748.3,82199.0,82263.9,45.42414812
2025-04-06 14:00:00,,,,,,,,,,,82263.9,82731.3,82243.1,82628.2,64.52096103
2025-04-06 15:00:00,,,,,,,,,,,82628.2,82749.6,82391.2,82557.1,28.48295933
2025-04-06 16:00:00,,,,,,82557.1,82557.1,78684.1,79602.3,1581.40225121,82557.1,82557.1,81930.0,81943.7,131.36017641
2025-04-06 17:00:00,,,,,,,,,,,81930.0,81930.0,80555.5,80771.6,396.85770129
2025-04-06 18:00:00,,,,,,,,,,,80771.6,80771.6,78684.1,79038.0,770.24945575
2025-04-06 19:00:00,,,,,,,,,,,79038.0,79796.6,78785.7,79602.3,282.93491776
2025-04-06 20:00:00,,,,,,79602.3,79800.0,77057.7,78363.4,1692.18835673,79602.3,79800.0,78514.3,78794.9,197.71722855
2025-04-06 21:00:00,,,,,,,,,,,78794.9,79586.9,78708.9,78903.1,269.23766436
2025-04-06 22:00:00,,,,,,,,,,,78903.1,79005.8,77734.8,78000.8,740.54749676
2025-04-06 23:00:00,,,,,,,,,,,78000.9,78596.1,77057.7,78363.4,484.68596706
2025-04-07 00:00:00,78364.8,81323.6,74409.1,79130.1,5198.34711859,78364.8,79300.0,77326.9,77652.0,625.36165515,78364.8,78432.6,77401.3,78264.1,184.95710908
2025-04-07 01:00:00,,,,,,,,,,,78264.1,79300.0,78264.1,79098.1,283.39407433
2025-04-07 02:00:00,,,,,,,,,,,79092.1,79143.4,78354.3,78389.1,81.17446759
2025-04-07 03:00:00,,,,,,,,,,,78390.2,78439.2,77326.9,77652.0,75.83600415
2025-04-07 04:00:00,,,,,,77661.0,77895.0,74409.1,75051.1,1499.11896781,77661.0,77895.0,76427.3,76917.3,341.77747375
2025-04-07 05:00:00,,,,,,,,,,,76917.3,77471.9,76600.1,76871.1,148.15715916
2025-04-07 06:00:00,,,,,,,,,,,76871.1,77178.6,74500.0,74718.1,840.84105157
2025-04-07 07:00:00,,,,,,,,,,,74718.1,75339.4,74409.1,75051.1,168.34328333
2025-04-07 08:00:00,,,,,,75051.1,77500.0,75051.0,76617.1,543.03486114,75051.1,76778.5,75051.0,76203.1,177.83886102
2025-04-07 09:00:00,,,,,,,,,,,76203.1,76738.5,75702.7,76244.7,83.53718083
2025-04-07 10:00:00,,,,,,,,,,,76244.8,77500.0,76134.6,76941.1,157.4976715
2025-04-07 11:00:00,,,,,,,,,,,76941.1,77336.2,76387.8,76617.1,124.16114779
2025-04-07 12:00:00,,,,,,76617.1,81323.6,75729.2,78489.0,1794.84812108,76617.1,77587.1,76386.3,77285.1,138.98473787
2025-04-07 13:00:00,,,,,,,,,,,77285.1,78452.9,75729.2,78375.5,495.44575127
2025-04-07 14:00:00,,,,,,,,,,,78372.1,81323.6,77863.6,79023.6,962.79444653
2025-04-07 15:00:00,,,,,,,,,,,79023.6,79329.5,77550.0,78489.0,197.62318541
2025-04-07 16:00:00,,,,,,78480.1,79300.0,77302.1,78104.6,373.45265125,78480.1,78495.5,77302.1,77395.1,91.24386137
2025-04-07 17:00:00,,,,,,,,,,,77395.1,79118.3,77395.1,79058.1,131.74943196
2025-04-07 18:00:00,,,,,,,,,,,79058.1,79300.0,78297.9,78489.1,84.55280533
2025-04-07 19:00:00,,,,,,,,,,,78489.1,78854.2,77966.0,78104.6,65.90655259
2025-04-07 20:00:00,,,,,,78084.1,80196.3,78084.1,79130.1,362.53086216,78084.1,79052.5,78084.1,78928.6,74.65314181
2025-04-07 21:00:00,,,,,,,,,,,78924.3,79500.0,78687.1,79181.1,80.00522491
2025-04-07 22:00:00,,,,,,,,,,,79181.2,80196.3,79181.2,79932.4,165.69935403
2025-04-07 23:00:00,,,,,,,,,,,79924.8,80000.0,79110.0,79130.1,42.17314141
2025-04-08 00:00:00,79130.1,80800.0,76164.6,76276.5,2455.53545248,79130.1,80800.0,78778.6,79864.6,261.05093139,79130.1,79565.9,78986.8,78993.1,67.00146143
2025-04-08 01:00:00,,,,,,,,,,,78993.1,80721.0,78778.6,80569.3,98.89789933
2025-04-08 02:00:00,,,,,,,,,,,80569.4,80800.0,79892.4,79920.1,74.96671901
2025-04-08 03:00:00,,,,,,,,,,,79920.1,80148.9,79767.8,79864.6,20.18485162
2025-04-08 04:00:00,,,,,,79864.7,80343.0,79177.1,79488.4,137.39936922,79864.7,80343.0,79836.9,80283.7,23.01702274
2025-04-08 05:00:00,,,,,,,,,,,80283.7,80283.7,79512.1,79860.0,28.91022074
2025-04-08 06:00:00,,,,,,,,,,,79860.1,79860.1,79281.2,79449.6,51.08652775
2025-04-08 07:00:00,,,,,,,,,,,79449.6,79662.6,79177.1,79488.4,34.38559799
2025-04-08 08:00:00,,,,,,79488.5,80012.8,78833.8,79968.1,225.35938697,79488.5,79488.5,78958.5,79129.8,40.99436664
2025-04-08 09:00:00,,,,,,,,,,,79129.9,79154.2,78846.2,78921.0,62.85672588
2025-04-08 10:00:00,,,,,,,,,,,78913.2,79124.3,78833.8,78947.7,47.01347624
2025-04-08 11:00:00,,,,,,,,,,,78947.8,80012.8,78947.8,79968.1,74.49481821
2025-04-08 12:00:00,,,,,,79968.1,80298.9,78149.7,78450.0,698.9419801,79968.1,80100.4,79595.7,79828.3,59.68469911
2025-04-08 13:00:00,,,,,,,,,,,79828.3,80298.9,79401.1,79920.1,207.00004178
2025-04-08 14:00:00,,,,,,,,,,,79920.1,80200.0,78368.3,78429.0,320.79290432
2025-04-08 15:00:00,,,,,,,,,,,78429.0,78815.2,78149.7,78450.0,111.46433489
2025-04-08 16:00:00,,,,,,78450.0,78450.0,76301.1,76768.6,878.35435403,78450.0,78450.0,77293.2,77355.0,171.3984386
2025-04-08 17:00:00,,,,,,,,,,,77355.1,77520.9,76507.0,77308.7,449.05922724
2025-04-08 18:00:00,,,,,,,,,,,77308.7,77948.5,77067.1,77213.4,117.53988358
2025-04-08 19:00:00,,,,,,,,,,,77213.4,77296.2,76301.1,76768.6,140.35680461
2025-04-08 20:00:00,,,,,,76770.4,77206.2,76164.6,76276.5,254.42943077,76770.4,77123.1,76553.0,77013.9,44.40471817
2025-04-08 21:00:00,,,,,,,,,,,77013.9,77206.2,76671.8,77022.0,45.60210075
2025-04-08 22:00:00,,,,,,,,,,,77025.0,77025.0,76164.6,76660.7,132.04241248
2025-04-08 23:00:00,,,,,,,,,,,76660.7,76715.9,76276.4,76276.5,32.38019937
2025-04-09 00:00:00,76276.5,83548.9,74572.5,82556.3,5271.68867973,76276.5,76748.9,74572.5,75000.1,891.4051091,76276.5,76748.9,75900.0,76440.0,80.91303406
2025-04-09 01:00:00,,,,,,,,,,,76440.0,76519.9,74572.5,76027.1,440.95226835
2025-04-09 02:00:00,,,,,,,,,,,76026.2,76349.2,75502.3,75561.5,209.62841146
2025-04-09 03:00:00,,,,,,,,,,,75561.5,75793.3,75000.0,75000.1,159.91139523
2025-04-09 04:00:00,,,,,,75006.1,77881.1,74996.7,77714.8,481.22417453,75006.1,76790.6,74996.7,76331.4,149.37507897
2025-04-09 05:00:00,,,,,,,,,,,76331.4,76762.9,76166.6,76651.7,60.22771262
2025-04-09 06:00:00,,,,,,,,,,,76651.8,77260.3,76633.4,76742.8,108.58628858
2025-04-09 07:00:00,,,,,,,,,,,76742.8,77881.1,76742.8,77714.8,163.03509436
2025-04-09 08:00:00,,,,,,77706.1,77845.7,75735.7,76175.0,372.35438982,77706.1,77845.7,77049.2,77254.7,147.5529966
2025-04-09 09:00:00,,,,,,,,,,,77254.8,77458.9,77130.4,77458.9,43.17490092
2025-04-09 10:00:00,,,,,,,,,,,77458.9,77490.0,76901.3,77085.0,60.35587512
2025-04-09 11:00:00,,,,,,,,,,,77117.2,77117.2,75735.7,76175.0,121.27061718
2025-04-09 12:00:00,,,,,,76175.0,78248.9,75984.1,77198.7,589.64454179,76175.0,77000.0,75984.1,76751.9,59.8489561
2025-04-09 13:00:00,,,,,,,,,,,76751.8,77850.0,76701.2,77690.0,157.44605179
2025-04-09 14:00:00,,,,,,,,,,,77670.3,78248.9,76750.0,76796.9,277.58041789
2025-04-09 15:00:00,,,,,,,,,,,76796.8,77588.9,76771.6,77198.7,94.76911601
2025-04-09 16:00:00,,,,,,77198.7,82958.9,77074.3,82300.4,2238.1120999,77198.7,78267.8,77074.3,78197.4,142.7718535
2025-04-09 17:00:00,,,,,,,,,,,78200.5,82221.0,77643.8,82200.8,1199.61454321
2025-04-09 18:00:00,,,,,,,,,,,82200.8,82958.9,81694.7,81731.7,739.07270599
2025-04-09 19:00:00,,,,,,,,,,,81729.1,82547.9,81687.5,82300.4,156.6529972
2025-04-09 20:00:00,,,,,,82300.4,83548.9,81979.8,82556.3,698.94836459,82300.4,83189.2,81979.8,83189.1,303.07269788
2025-04-09 21:00:00,,,,,,,,,,,83189.2,83548.9,82829.1,83260.7,227.06531038
2025-04-09 22:00:00,,,,,,,,,,,83260.7,83455.4,82950.8,83030.4,55.33129436
2025-04-09 23:00:00,,,,,,,,,,,83030.4,83099.0,82515.1,82556.3,113.47906197
2025-04-10 00:00:00,82556.3,82676.5,78451.2,79552.1,2270.09893668,82556.3,82676.5,81482.1,81726.7,365.15369099,82556.3,82676.5,82053.4,82287.1,148.01025354
2025-04-10 01:00:00,,,,,,,,,,,82287.1,82538.1,82197.0,82197.1,67.8124963
2025-04-10 02:00:00,,,,,,,,,,,82197.1,82498.9,82189.0,82189.0,21.27885677
2025-04-10 03:00:00,,,,,,,,,,,82189.1,82189.1,81482.1,81726.7,128.05208438
2025-04-10 04:00:00,,,,,,81721.5,82287.1,81305.2,81580.9,129.80146134,81721.5,82020.4,81635.8,81967.6,14.99618716
2025-04-10 05:00:00,,,,,,,,,,,81967.6,82195.4,81909.0,82150.0,29.88731681
2025-04-10 06:00:00,,,,,,,,,,,82150.1,82287.1,81872.2,82125.0,30.08551614
2025-04-10 07:00:00,,,,,,,,,,,82125.0,82172.3,81305.2,81580.9,54.83244123
2025-04-10 08:00:00,,,,,,81575.3,82083.7,81351.2,81855.1,274.74841111,81575.3,81765.1,81430.3,81496.5,20.42379882
2025-04-10 09:00:00,,,,,,,,,,,81496.6,82048.8,81351.2,82026.1,24.08611383
2025-04-10 10:00:00,,,,,,,,,,,82026.1,82083.7,81527.6,81708.3,31.0470897
2025-04-10 11:00:00,,,,,,,,,,,81710.9,81948.8,81495.0,81855.1,199.19140876
2025-04-10 12:00:00,,,,,,81855.1,82450.0,78600.0,78703.2,892.04088258,81855.1,82450.0,81423.7,81666.1,239.74903158
2025-04-10 13:00:00,,,,,,,,,,,81676.6,81898.9,80751.0,80838.0,235.73057723
2025-04-10 14:00:00,,,,,,,,,,,80838.1,81769.4,80621.7,81201.1,89.98081088
2025-04-10 15:00:00,,,,,,,,,,,81215.8,81281.3,78600.0,78703.2,326.58046289
2025-04-10 16:00:00,,,,,,78703.3,79969.1,78451.2,79587.1,472.51386364,78703.3,79576.6,78451.2,79394.5,191.68910673
2025-04-10 17:00:00,,,,,,,,,,,79399.7,79576.6,78600.0,79316.6,132.55505686
2025-04-10 18:00:00,,,,,,,,,,,79316.6,79833.3,79203.1,79492.1,86.70419994
2025-04-10 19:00:00,,,,,,,,,,,79492.1,79969.1,79301.1,79587.1,61.56550011
2025-04-10 20:00:00,,,,,,79587.1,79954.0,79386.0,79552.1,135.84062702,79587.1,79893.0,79531.0,79880.1,46.11903846
2025-04-10 21:00:00,,,,,,,,,,,79884.0,79954.0,79647.0,79687.0,55.58417214
2025-04-10 22:00:00,,,,,,,,,,,79686.1,79869.9,79501.4,79659.1,21.65709173
2025-04-10 23:00:00,,,,,,,,,,,79659.1,79687.3,79386.0,79552.1,12.48032469
2025-04-11 00:00:00,79552.1,84261.7,78914.7,83420.1,3024.32123334,79552.1,80829.8,78914.7,80774.8,336.6763819,79552.1,79698.9,78914.7,78994.7,39.0461979
2025-04-11 01:00:00,,,,,,,,,,,78994.8,80392.3,78994.6,80392.3,235.05593122
2025-04-11 02:00:00,,,,,,,,,,,80392.4,80731.7,80151.1,80269.2,43.62790092
2025-04-11 03:00:00,,,,,,,,,,,80266.1,80829.8,80265.5,80774.8,18.94635186
2025-04-11 04:00:00,,,,,,80774.9,81382.4,80498.6,81246.6,243.63478725,80774.9,80992.7,80690.9,80856.0,37.9861199
2025-04-11 05:00:00,,,,,,,,,,,80856.0,80862.8,80498.6,80778.8,51.9422193
2025-04-11 06:00:00,,,,,,,,,,,80778.8,81236.1,80778.7,81062.5,102.69252505
2025-04-11 07:00:00,,,,,,,,,,,81063.5,81382.4,80837.1,81246.6,51.013923
2025-04-11 08:00:00,,,,,,81246.6,82900.0,80779.6,82110.6,565.91903743,81246.6,81813.2,80779.6,81545.0,111.9858129
2025-04-11 09:00:00,,,,,,,,,,,81549.0,82372.1,81418.7,82337.0,168.0704298
2025-04-11 10:00:00,,,,,,,,,,,82354.5,82900.0,82261.7,82656.1,214.88604857
2025-04-11 11:00:00,,,,,,,,,,,82656.1,82848.1,82000.0,82110.6,70.97674616
2025-04-11 12:00:00,,,,,,82110.6,83253.7,81301.1,82457.5,841.87759377,82110.6,82463.8,81810.3,82031.0,132.87089047
2025-04-11 13:00:00,,,,,,,,,,,82031.0,83253.7,81801.2,82907.9,232.57057983
2025-04-11 14:00:00,,,,,,,,,,,82899.1,82899.1,81301.1,81851.2,349.24573819
2025-04-11 15:00:00,,,,,,,,,,,81851.1,82598.9,81695.5,82457.5,127.19038528
2025-04-11 16:00:00,,,,,,82457.5,84150.0,81990.2,83810.8,676.76181369,82457.5,82948.9,81990.2,82755.0,139.15432617
2025-04-11 17:00:00,,,,,,,,,,,82755.1,84000.0,82701.1,83871.0,292.90103523
2025-04-11 18:00:00,,,,,,,,,,,83871.0,84150.0,83489.2,83580.6,166.67286179
2025-04-11 19:00:00,,,,,,,,,,,83580.2,83898.1,83580.2,83810.8,78.0335905
2025-04-11 20:00:00,,,,,,83810.8,84261.7,83147.0,83420.1,359.4516193,83810.8,83982.4,83675.6,83849.4,81.36624666
2025-04-11 21:00:00,,,,,,,,,,,83849.4,84261.7,83664.0,83664.1,118.06056501
2025-04-11 22:00:00,,,,,,,,,,,83664.1,83666.0,83309.1,83412.5,94.00824471
2025-04-11 23:00:00,,,,,,,,,,,83412.5,83497.3,83147.0,83420.1,66.01656292
2025-04-12 00:00:00,83420.1,85850.9,82750.0,85284.1,1932.99267705,83420.1,83478.9,82750.0,82945.6,246.4666178,83420.1,83478.9,83260.3,83349.1,85.07069615
2025-04-12 01:00:00,,,,,,,,,,,83349.1,83385.6,83146.0,83157.8,87.98265006
2025-04-12 02:00:00,,,,,,,,,,,83157.8,83247.1,82784.0,82784.0,54.9801816
2025-04-12 03:00:00,,,,,,,,,,,82785.3,83076.9,82750.0,82945.6,18.43308999
2025-04-12 04:00:00,,,,,,82942.9,83750.0,82875.8,83710.1,69.84793319,82942.9,83379.0,82875.8,83187.1,26.09592999
2025-04-12 05:00:00,,,,,,,,,,,83187.1,83439.1,83187.0,83295.7,22.94610772
2025-04-12 06:00:00,,,,,,,,,,,83295.7,83698.9,83295.7,83548.4,13.00092532
2025-04-12 07:00:00,,,,,,,,,,,83547.1,83750.0,83473.1,83710.1,7.80497016
2025-04-12 08:00:00,,,,,,83710.1,83980.5,83299.0,83500.0,183.69569283,83710.1,83980.5,83501.1,83577.2,37.788167
2025-04-12 09:00:00,,,,,,,,,,,83577.2,83737.8,83441.0,83517.0,51.60302853
2025-04-12 10:00:00,,,,,,,,,,,83517.0,83517.0,83299.0,83384.3,87.61851238
2025-04-12 11:00:00,,,,,,,,,,,83384.9,83589.7,83384.9,83500.0,6.68598492
2025-04-12 12:00:00,,,,,,83500.0,85372.3,83473.3,85000.1,715.0704972,83500.0,83840.6,83473.3,83800.0,28.15336004
2025-04-12 13:00:00,,,,,,,,,,,83800.0,84625.0,83592.0,84450.6,196.70970785
2025-04-12 14:00:00,,,,,,,,,,,84450.7,85190.0,84326.9,84879.0,218.4935045
2025-04-12 15:00:00,,,,,,,,,,,84870.0,85372.3,84649.3,85000.1,271.71392481
2025-04-12 16:00:00,,,,,,85000.1,85236.6,84395.3,84897.8,308.19303261,85000.1,85126.0,84560.9,84650.0,32.69960373
2025-04-12 17:00:00,,,,,,,,,,,84650.1,84828.0,84395.3,84728.0,87.84562287
2025-04-12 18:00:00,,,,,,,,,,,84728.0,85168.8,84727.9,85161.8,48.96272627
2025-04-12 19:00:00,,,,,,,,,,,85167.0,85236.6,84836.4,84897.8,138.68507974
2025-04-12 20:00:00,,,,,,84897.9,85850.9,84897.9,85284.1,409.71890342,84897.9,85850.9,84897.9,85497.8,174.42757056
2025-04-12 21:00:00,,,,,,,,,,,85505.8,85553.0,85306.1,85419.0,116.87654177
2025-04-12 22:00:00,,,,,,,,,,,85410.1,85673.4,85380.0,85380.1,28.493777
2025-04-12 23:00:00,,,,,,,,,,,85380.1,85420.3,85200.0,85284.1,89.92101409
2025-04-13 00:00:00,85284.1,86037.9,83025.5,83719.0,1742.3412712,85284.1,86037.9,84741.3,85428.5,332.75826168,85284.1,85500.0,85046.4,85500.0,70.5127252
2025-04-13 01:00:00,,,,,,,,,,,85500.0,86037.9,85140.6,85264.5,83.85915725
2025-04-13 02:00:00,,,,,,,,,,,85264.5,85373.5,84741.3,85293.7,135.73066265
2025-04-13 03:00:00,,,,,,,,,,,85293.1,85682.6,85240.6,85428.5,42.65571658
2025-04-13 04:00:00,,,,,,85428.5,85428.5,84398.4,84456.0,192.24972713,85428.5,85428.5,84492.1,84546.0,59.95429551
2025-04-13 05:00:00,,,,,,,,,,,84555.0,84766.6,84398.4,84480.0,64.78225958
2025-04-13 06:00:00,,,,,,,,,,,84480.0,84779.9,84479.9,84615.9,49.5237226
2025-04-13 07:00:00,,,,,,,,,,,84616.0,84734.6,84456.0,84456.0,17.98944944
2025-04-13 08:00:00,,,,,,84453.1,84913.7,84238.7,84446.7,199.15037899,84453.1,84642.0,84294.3,84642.0,73.60308298
2025-04-13 09:00:00,,,,,,,,,,,84642.0,84913.7,84512.9,84879.0,31.06116328
2025-04-13 10:00:00,,,,,,,,,,,84879.0,84879.0,84555.0,84676.9,50.45608914
2025-04-13 11:00:00,,,,,,,,,,,84676.9,84690.0,84238.7,84446.7,44.03004359
2025-04-13 12:00:00,,,,,,84446.7,84643.7,83469.3,83820.5,417.66274231,84446.7,84643.7,84251.2,84392.9,41.65553427
2025-04-13 13:00:00,,,,,,,,,,,84393.0,84534.0,83469.3,83510.9,276.9054493
2025-04-13 14:00:00,,,,,,,,,,,83511.0,84082.4,83485.6,84049.0,55.2050065
2025-04-13 15:00:00,,,,,,,,,,,84049.1,84049.1,83675.0,83820.5,43.89675224
2025-04-13 16:00:00,,,,,,83820.5,84948.9,83036.7,83916.9,320.50126935,83820.5,84349.1,83820.5,84206.1,40.87606398
2025-04-13 17:00:00,,,,,,,,,,,84206.2,84948.9,84203.0,84798.0,99.20210093
2025-04-13 18:00:00,,,,,,,,,,,84790.0,84924.2,84550.0,84693.7,36.56734869
2025-04-13 19:00:00,,,,,,,,,,,84693.7,84710.1,83036.7,83916.9,143.85575575
2025-04-13 20:00:00,,,,,,83916.9,84365.4,83025.5,83719.0,280.01889174,83916.9,84365.4,83200.0,83484.1,84.67559913
2025-04-13 21:00:00,,,,,,,,,,,83484.1,83748.8,83025.5,83593.4,70.48750871
2025-04-13 22:00:00,,,,,,,,,,,83593.4,83798.9,83184.4,83314.6,41.07300047
2025-04-13 23:00:00,,,,,,,,,,,83314.6,83790.6,83196.1,83719.0,83.78278343
2025-04-14 00:00:00,83719.8,85792.1,83708.2,84060.1,1733.7844413,83719.8,85446.1,83708.2,84547.9,334.64602016,83719.8,85100.0,83708.2,84301.3,166.74718927
2025-04-14 01:00:00,,,,,,,,,,,84301.3,84598.9,84092.5,84199.9,21.49635308
2025-04-14 02:00:00,,,,,,,,,,,84200.0,85446.1,84051.1,85061.1,88.12571242
2025-04-14 03:00:00,,,,,,,,,,,85061.2,85066.2,84486.9,84547.9,58.27676539
2025-04-14 04:00:00,,,,,,84547.9,85021.4,84248.9,84564.1,85.09112156,84547.9,85021.4,84427.3,84857.1,13.80977483
2025-04-14 05:00:00,,,,,,,,,,,84857.2,84942.0,84345.1,84509.9,21.26987979
2025-04-14 06:00:00,,,,,,,,,,,84510.0,84598.9,84304.7,84555.0,28.37517277
2025-04-14 07:00:00,,,,,,,,,,,84555.0,84734.6,84248.9,84564.1,21.63629417
2025-04-14 08:00:00,,,,,,84564.1,84933.4,84244.4,84888.1,517.35005623,84564.1,84883.2,84475.0,84741.9,92.89269283
2025-04-14 09:00:00,,,,,,,,,,,84741.9,84869.5,84244.4,84439.0,76.83365674
2025-04-14 10:00:00,,,,,,,,,,,84429.3,84760.5,84330.0,84681.1,137.34694911
2025-04-14 11:00:00,,,,,,,,,,,84681.1,84933.4,84506.1,84888.1,210.27675755
2025-04-14 12:00:00,,,,,,84888.1,85792.1,83751.0,84123.1,778.15046441,84888.1,85203.0,84765.1,85077.1,55.36971784
2025-04-14 13:00:00,,,,,,,,,,,85077.1,85250.0,84101.4,84367.4,381.64062648
2025-04-14 14:00:00,,,,,,,,,,,84367.4,85792.1,84301.2,85437.1,161.56757162
2025-04-14 15:00:00,,,,,,,,,,,85437.1,85437.1,83751.0,84123.1,179.57254847
2025-04-14 16:00:00,,,,,,84123.1,84324.5,84000.0,84060.1,18.54677894,84123.1,84324.5,84000.0,84060.1,18.54677894
